Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
58	-23368.38	-23340.27	-28.1098	0.870319	0.934711	0.555147	24.52911	0.907423	0.0584372	0.0341396	2.72227	0.175311	0.102419	4.035483	0.8355488	0.103098	0.421062	0.966338	2.5095	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.648022
59	-23315.96	-23288.16	-27.80385	0.842518	0.91111	0.554407	24.52911	0.907423	0.0584372	0.0341396	2.72227	0.175311	0.102419	4.263362	0.8355488	0.103098	0.421062	0.966338	2.5095	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.599853
60	-23308.61	-23279.97	-28.63686	0.842518	0.942372	0.554407	24.52911	0.908588	0.0585122	0.0328999	2.72576	0.175537	0.0986996	5.351595	0.8107061	0.0978348	0.411409	0.959878	2.53088	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.571205
61	-23294.65	-23268.87	-25.77654	0.842518	0.942372	0.554407	24.52911	0.908588	0.0585122	0.0328999	2.72576	0.175537	0.0986996	3.925624	0.6507057	0.0637068	0.339313	0.905136	2.69184	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.42777
62	-23287.15	-23262.88	-24.27067	0.842518	0.944192	0.554407	24.52911	0.908588	0.0585122	0.0328999	2.72576	0.175537	0.0986996	3.440237	0.6386299	0.0611608	0.333076	0.899816	2.70595	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.325539
63	-23277.29	-23252.57	-24.71899	0.842518	0.932072	0.548801	24.52911	0.908588	0.0585122	0.0328999	2.72576	0.175537	0.0986996	3.440237	0.6386299	0.0611608	0.333076	0.899816	2.70595	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.372143
64	-23288.58	-23264.05	-24.52759	0.842518	0.932072	0.548801	23.6743	0.905418	0.0617973	0.0327851	2.71625	0.185392	0.0983552	3.509336	0.6386299	0.0611608	0.333076	0.899816	2.70595	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.431575
65	-23295.1	-23269.57	-25.53035	0.842518	0.932072	0.546531	23.6743	0.905418	0.0617973	0.0327851	2.71625	0.185392	0.0983552	4.580147	0.4096599	0.0181323	0.188935	0.741526	3.05141	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.424997
66	-23269.65	-23243.95	-25.69616	0.72695	0.932072	0.546531	23.5403	0.909889	0.0571642	0.032947	2.72967	0.171493	0.0988409	4.644297	0.2797571	0.00379723	0.0888716	0.560188	3.34714	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.46012
67	-23227.51	-23201.98	-25.52606	0.524872	0.931581	0.546531	23.5403	0.909889	0.0571642	0.032947	2.72967	0.171493	0.0988409	3.970459	0.3366131	0.00872956	0.133117	0.652465	3.20569	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.530751
68	-23224.51	-23198.56	-25.94859	0.522878	0.931581	0.503762	23.5403	0.909889	0.0571642	0.032947	2.72967	0.171493	0.0988409	3.922356	0.6161304	0.0564511	0.32112	0.88933	2.7331	0.0481116	0.0231107	0.456493	0.0166743	0.138806	0.0916453	0.214433	0.0107262	0.384893	0.184886	3.65195	0.133394	1.11044	0.733163	1.71546	0.0858099	5.58229
69	-23213.12	-23187.09	-26.02348	0.423012	0.934231	0.502784	23.5403	0.909889	0.0571642	0.032947	2.72967	0.171493	0.0988409	4.649407	0.7664237	0.0883968	0.393256	0.947199	2.57115	0.0452795	0.0217503	0.429622	0.0156928	0.130635	0.0862507	0.257631	0.0131387	0.362236	0.174003	3.43698	0.125542	1.04508	0.690006	2.06105	0.105109	5.526894
70	-23219.79	-23193.91	-25.87189	0.438204	0.934231	0.501391	23.87244	0.909889	0.0571642	0.032947	2.72967	0.171493	0.0988409	4.761752	0.6700283	0.0678014	0.349039	0.913235	2.66993	0.0452795	0.0217503	0.429622	0.0156928	0.130635	0.0862507	0.257631	0.0131387	0.362236	0.174003	3.43698	0.125542	1.04508	0.690006	2.06105	0.105109	5.465906
71	-23202.3	-23177.87	-24.43103	0.438204	0.934231	0.501391	23.87244	0.910365	0.0566704	0.0329642	2.7311	0.170011	0.0988926	4.138273	0.6700283	0.0678014	0.349039	0.913235	2.66993	0.0470199	0.0225863	0.407698	0.016296	0.135656	0.0895659	0.267534	0.0136437	0.37616	0.180691	3.26159	0.130368	1.08525	0.716527	2.14027	0.109149	5.384168
72	-23187.48	-23163.9	-23.5819	0.448053	0.90658	0.501391	23.87244	0.910365	0.0566704	0.0329642	2.7311	0.170011	0.0988926	3.717893	1.283953	0.189938	0.548143	1.03474	2.22718	0.0470199	0.0225863	0.407698	0.016296	0.135656	0.0895659	0.267534	0.0136437	0.37616	0.180691	3.26159	0.130368	1.08525	0.716527	2.14027	0.109149	5.343073
73	-23178.07	-23156.71	-21.36047	0.445929	0.90658	0.501391	23.87244	0.910365	0.0566704	0.0329642	2.7311	0.170011	0.0988926	3.717893	1.283953	0.189938	0.548143	1.03474	2.22718	0.0470199	0.0225863	0.407698	0.016296	0.135656	0.0895659	0.267534	0.0136437	0.37616	0.180691	3.26159	0.130368	1.08525	0.716527	2.14027	0.109149	5.121142
74	-23191.61	-23166.94	-24.6741	0.444463	0.90658	0.501391	23.87244	0.90673	0.0564441	0.0368257	2.72019	0.169332	0.110477	3.717893	1.207999	0.176499	0.531441	1.02743	2.26463	0.0470199	0.0225863	0.407698	0.016296	0.135656	0.0895659	0.267534	0.0136437	0.37616	0.180691	3.26159	0.130368	1.08525	0.716527	2.14027	0.109149	5.452652
75	-23182.25	-23157	-25.25622	0.444463	0.90658	0.501391	23.87244	0.90673	0.0564441	0.0368257	2.72019	0.169332	0.110477	4.454632	1.207999	0.176499	0.531441	1.02743	2.26463	0.0493536	0.0207365	0.407486	0.0162875	0.135586	0.0895194	0.267395	0.0136366	0.394829	0.165892	3.25989	0.1303	1.08468	0.716155	2.13916	0.109093	5.43719
76	-23185.08	-23159.51	-25.56299	0.444463	0.90658	0.501391	23.87244	0.90673	0.0564441	0.0368257	2.72019	0.169332	0.110477	5.062401	1.207999	0.176499	0.531441	1.02743	2.26463	0.0470399	0.0197644	0.388384	0.015524	0.176109	0.0853228	0.254859	0.0129973	0.37632	0.158115	3.10707	0.124192	1.40887	0.682582	2.03887	0.103979	5.407091
77	-23175.5	-23152.59	-22.9091	0.445837	0.906423	0.501391	23.87244	0.90673	0.0564441	0.0368257	2.72019	0.169332	0.110477	3.544899	0.9873778	0.134428	0.472925	0.997877	2.39477	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.29333
78	-23175.51	-23152.56	-22.9509	0.445837	0.641098	0.507391	23.87244	0.90796	0.0565207	0.035519	2.72388	0.169562	0.106557	3.544899	0.8378883	0.103592	0.421952	0.966925	2.50753	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.323443
79	-23164.71	-23140.47	-24.24414	0.464898	0.667356	0.41136	23.87244	0.90796	0.0565207	0.035519	2.72388	0.169562	0.106557	4.670599	0.6578354	0.0652149	0.342937	0.908182	2.68367	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.345268
80	-23172.71	-23146.72	-25.99558	0.464898	0.667356	0.41136	23.87244	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	4.670599	0.6230167	0.0578873	0.324827	0.892622	2.72466	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.520412
81	-23160.2	-23134.87	-25.32686	0.464898	0.685262	0.41136	23.70069	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	4.441579	0.6230167	0.0578873	0.324827	0.892622	2.72466	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.491826
82	-23153.65	-23128.48	-25.16863	0.462886	0.658071	0.41136	23.70069	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	3.824714	0.6230167	0.0578873	0.324827	0.892622	2.72466	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.54061
83	-23167.3	-23141.81	-25.48753	0.463799	0.631861	0.408047	23.70069	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	3.542274	0.7060902	0.0754896	0.36639	0.927104	2.63102	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.603605
84	-23162.75	-23138.04	-24.71418	0.463799	0.629586	0.390971	23.70069	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	3.775703	0.7060902	0.0754896	0.36639	0.927104	2.63102	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.504862
85	-23160.22	-23131.92	-28.29847	0.450038	0.637622	0.391054	23.70069	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	4.630744	0.7060902	0.0754896	0.36639	0.927104	2.63102	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.778351
86	-23161.72	-23135.29	-26.42492	0.450038	0.758003	0.391054	23.70069	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	4.267777	0.7060902	0.0754896	0.36639	0.927104	2.63102	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.615254
87	-23176.78	-23146.64	-30.13493	0.450038	0.758003	0.391054	23.70069	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	5.292251	0.7262291	0.0797973	0.375647	0.934213	2.61034	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.883808
88	-23167.06	-23138.45	-28.60658	0.450038	0.758003	0.389494	23.70069	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	3.592483	0.7262291	0.0797973	0.375647	0.934213	2.61034	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.901105
89	-23173.19	-23144.41	-28.77746	0.450038	0.793856	0.389494	22.88653	0.906955	0.0575651	0.0354797	2.72087	0.172695	0.106439	3.664533	0.7262291	0.0797973	0.375647	0.934213	2.61034	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	5.98882
90	-23190.64	-23158.9	-31.74278	0.445719	0.793856	0.389494	23.31469	0.907595	0.0569	0.0355047	2.72279	0.1707	0.106514	3.3326	0.5128264	0.035789	0.260207	0.829381	2.87462	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	6.276161
91	-23194.82	-23162.6	-32.22487	0.449796	0.790602	0.387629	23.31469	0.91253	0.0538615	0.0336087	2.73759	0.161584	0.100826	3.301691	0.466391	0.0273407	0.22941	0.794184	2.94907	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	6.327565
92	-23161.66	-23131.69	-29.96279	0.450766	0.664293	0.250008	23.13951	0.91253	0.0538615	0.0336087	2.73759	0.161584	0.100826	3.035375	0.4935058	0.0321905	0.247655	0.815485	2.90467	0.0470224	0.0197571	0.388239	0.0158905	0.176043	0.085291	0.254764	0.0129925	0.376179	0.158057	3.10591	0.127124	1.40834	0.682328	2.03812	0.10394	6.171802
93	-23147.63	-23115.12	-32.51328	0.455349	0.664293	0.239457	23.13951	0.91253	0.0538615	0.0336087	2.73759	0.161584	0.100826	3.767557	0.6787879	0.0696643	0.353347	0.916747	2.66024	0.0573788	0.0195424	0.38402	0.0157178	0.17413	0.0843641	0.251996	0.0128513	0.459031	0.156339	3.07216	0.125742	1.39304	0.674913	2.01597	0.10281	6.35423
94	-23132.43	-23097.33	-35.10602	0.439948	0.665848	0.239457	22.64758	0.91253	0.0538615	0.0336087	2.73759	0.161584	0.100826	4.151799	1.139516	0.163921	0.515014	1.01975	2.30131	0.0494634	0.0197065	0.387245	0.0158498	0.175592	0.0850725	0.254112	0.0129592	0.395707	0.157652	3.09796	0.126798	1.40474	0.68058	2.0329	0.103674	6.625657
95	-23113.64	-23078.14	-35.50512	0.439948	0.665848	0.239457	22.64758	0.91253	0.0538615	0.0336087	2.73759	0.161584	0.100826	4.269009	0.7868785	0.0927637	0.401797	0.953252	2.55219	0.0503657	0.020066	0.376067	0.0161389	0.178795	0.0866245	0.258748	0.0131956	0.402926	0.160528	3.00853	0.129111	1.43036	0.692996	2.06998	0.105565	6.653847
96	-23129.41	-23092.41	-37.00374	0.439948	0.682805	0.230297	22.64758	0.910378	0.0537344	0.0358878	2.73113	0.161203	0.107663	4.171491	0.7868785	0.0927637	0.401797	0.953252	2.55219	0.0503657	0.020066	0.376067	0.0161389	0.178795	0.0866245	0.258748	0.0131956	0.402926	0.160528	3.00853	0.129111	1.43036	0.692996	2.06998	0.105565	6.81268
97	-23114.3	-23079.83	-34.46798	0.439948	0.680379	0.230297	22.05497	0.910378	0.0537344	0.0358878	2.73113	0.161203	0.107663	6.142767	0.7868785	0.0927637	0.401797	0.953252	2.55219	0.0503657	0.020066	0.376067	0.0161389	0.178795	0.0866245	0.258748	0.0131956	0.402926	0.160528	3.00853	0.129111	1.43036	0.692996	2.06998	0.105565	6.421481
98	-23100.61	-23065.81	-34.79709	0.435458	0.680379	0.224741	22.05497	0.910378	0.0537344	0.0358878	2.73113	0.161203	0.107663	5.6795	0.7868785	0.0927637	0.401797	0.953252	2.55219	0.0503657	0.020066	0.376067	0.0161389	0.178795	0.0866245	0.258748	0.0131956	0.402926	0.160528	3.00853	0.129111	1.43036	0.692996	2.06998	0.105565	6.501723
99	-23093.45	-23060.23	-33.21811	0.426119	0.680379	0.224741	22.05497	0.910378	0.0537344	0.0358878	2.73113	0.161203	0.107663	4.535147	0.7868785	0.0927637	0.401797	0.953252	2.55219	0.0503657	0.020066	0.376067	0.0161389	0.178795	0.0866245	0.258748	0.0131956	0.402926	0.160528	3.00853	0.129111	1.43036	0.692996	2.06998	0.105565	6.459194
100	-23095.31	-23063.13	-32.18527	0.426119	0.686376	0.225475	22.05497	0.910378	0.0537344	0.0358878	2.73113	0.161203	0.107663	3.372552	0.7868785	0.0927637	0.401797	0.953252	2.55219	0.0503657	0.020066	0.376067	0.0161389	0.178795	0.0866245	0.258748	0.0131956	0.402926	0.160528	3.00853	0.129111	1.43036	0.692996	2.06998	0.105565	6.471496
101	-23097.93	-23065.49	-32.43547	0.426119	0.686376	0.224896	22.05497	0.910378	0.0537344	0.0358878	2.73113	0.161203	0.107663	3.372552	1.25149	0.18426	0.541187	1.03175	2.2428	0.0503657	0.020066	0.376067	0.0161389	0.178795	0.0866245	0.258748	0.0131956	0.402926	0.160528	3.00853	0.129111	1.43036	0.692996	2.06998	0.105565	6.496574
102	-23104.9	-23072.75	-32.15348	0.426119	0.6862	0.224896	22.05497	0.910378	0.0537344	0.0358878	2.73113	0.161203	0.107663	3.641174	1.25149	0.18426	0.541187	1.03175	2.2428	0.0504653	0.0181289	0.37681	0.0161708	0.179149	0.0867957	0.259259	0.0132217	0.403722	0.145031	3.01448	0.129366	1.43319	0.694366	2.07407	0.105774	6.44153
103	-23108.53	-23076.69	-31.84008	0.426119	0.718084	0.224634	22.05497	0.915248	0.0540219	0.0307305	2.74574	0.162066	0.0921915	3.641174	1.303436	0.1933	0.552195	1.03644	2.21806	0.0519977	0.0186794	0.388253	0.0166619	0.154222	0.0894314	0.267132	0.0136232	0.415982	0.149435	3.10602	0.133295	1.23378	0.715451	2.13706	0.108986	6.407028
104	-23087.74	-23059.08	-28.66296	0.426119	0.727235	0.174215	22.05497	0.907462	0.0535623	0.0389754	2.72239	0.160687	0.116926	3.426595	1.20496	0.175951	0.530741	1.02711	2.2662	0.0519977	0.0186794	0.388253	0.0166619	0.154222	0.0894314	0.267132	0.0136232	0.415982	0.149435	3.10602	0.133295	1.23378	0.715451	2.13706	0.108986	6.114901
105	-23075.16	-23047.88	-27.27416	0.426119	0.727235	0.17484	22.05497	0.907462	0.0535623	0.0389754	2.72239	0.160687	0.116926	3.406282	0.9657035	0.130061	0.466195	0.994076	2.40967	0.0519977	0.0186794	0.388253	0.0166619	0.154222	0.0894314	0.267132	0.0136232	0.415982	0.149435	3.10602	0.133295	1.23378	0.715451	2.13706	0.108986	5.97799
106	-23055.75	-23027.78	-27.97301	0.426119	0.725244	0.172668	22.05497	0.907462	0.0535623	0.0389754	2.72239	0.160687	0.116926	4.253658	0.9684474	0.130616	0.467058	0.994569	2.40776	0.0518782	0.0186364	0.38736	0.0166236	0.153868	0.0915244	0.266518	0.0135919	0.415026	0.149091	3.09888	0.132988	1.23094	0.732195	2.13214	0.108735	5.963554
107	-23065.68	-23036.46	-29.22245	0.426119	0.726254	0.172668	22.05497	0.907462	0.0535623	0.0389754	2.72239	0.160687	0.116926	4.035855	0.8008118	0.0957315	0.407461	0.95718	2.53963	0.0518782	0.0186364	0.38736	0.0166236	0.153868	0.0915244	0.266518	0.0135919	0.415026	0.149091	3.09888	0.132988	1.23094	0.732195	2.13214	0.108735	6.110177
108	-23060.49	-23031.73	-28.76314	0.426119	0.726254	0.172668	22.05497	0.907462	0.0535623	0.0389754	2.72239	0.160687	0.116926	4.035855	0.8008118	0.0957315	0.407461	0.95718	2.53963	0.0518782	0.0186364	0.38736	0.0166236	0.153868	0.0915244	0.266518	0.0135919	0.415026	0.149091	3.09888	0.132988	1.23094	0.732195	2.13214	0.108735	6.064246
109	-23065.28	-23036.26	-29.02586	0.402064	0.755867	0.172514	22.05497	0.905867	0.0552259	0.0389069	2.7176	0.165678	0.116721	3.177947	0.6450978	0.062523	0.336432	0.902691	2.69835	0.0518782	0.0186364	0.38736	0.0166236	0.153868	0.0915244	0.266518	0.0135919	0.415026	0.149091	3.09888	0.132988	1.23094	0.732195	2.13214	0.108735	6.175768
110	-23066.51	-23039.43	-27.07615	0.449696	0.755867	0.16669	21.18122	0.905867	0.0552259	0.0389069	2.7176	0.165678	0.116721	3.109767	1.021684	0.14126	0.483174	1.0035	2.37206	0.0518782	0.0186364	0.38736	0.0166236	0.153868	0.0915244	0.266518	0.0135919	0.415026	0.149091	3.09888	0.132988	1.23094	0.732195	2.13214	0.108735	6.07081
111	-23070.23	-23040.73	-29.49889	0.449696	0.650919	0.16669	21.18122	0.905867	0.0552259	0.0389069	2.7176	0.165678	0.116721	4.148667	0.8043018	0.0964738	0.40886	0.95814	2.53653	0.0517968	0.0186072	0.386752	0.0181663	0.153626	0.0913808	0.2661	0.0135706	0.414375	0.148858	3.09402	0.145331	1.22901	0.731046	2.1288	0.108564	6.219688
112	-23064.06	-23034.61	-29.44665	0.451158	0.733071	0.167878	21.18122	0.91121	0.0506384	0.0381511	2.73363	0.151915	0.114453	5.542787	0.8320182	0.102351	0.419712	0.965447	2.51249	0.0517968	0.0186072	0.386752	0.0181663	0.153626	0.0913808	0.2661	0.0135706	0.414375	0.148858	3.09402	0.145331	1.22901	0.731046	2.1288	0.108564	6.066572
113	-23051.99	-23024.14	-27.85531	0.443829	0.733071	0.167694	21.18122	0.902247	0.0599767	0.0377758	2.70674	0.17993	0.113328	4.758244	0.8320182	0.102351	0.419712	0.965447	2.51249	0.0517968	0.0186072	0.386752	0.0181663	0.153626	0.0913808	0.2661	0.0135706	0.414375	0.148858	3.09402	0.145331	1.22901	0.731046	2.1288	0.108564	5.986644
114	-23058.95	-23033.06	-25.89432	0.443829	0.761933	0.167694	21.91678	0.902247	0.0599767	0.0377758	2.70674	0.17993	0.113328	3.153068	0.8255474	0.100982	0.41722	0.96379	2.51801	0.0517968	0.0186072	0.386752	0.0181663	0.153626	0.0913808	0.2661	0.0135706	0.414375	0.148858	3.09402	0.145331	1.22901	0.731046	2.1288	0.108564	5.874621
115	-23058.11	-23031.26	-26.8461	0.445253	0.760131	0.168269	21.91678	0.902247	0.0599767	0.0377758	2.70674	0.17993	0.113328	4.534207	0.8255474	0.100982	0.41722	0.96379	2.51801	0.0517968	0.0186072	0.386752	0.0181663	0.153626	0.0913808	0.2661	0.0135706	0.414375	0.148858	3.09402	0.145331	1.22901	0.731046	2.1288	0.108564	5.831665
116	-23074.68	-23048.39	-26.28584	0.445253	0.760131	0.168269	21.85561	0.89821	0.0597083	0.042082	2.69463	0.179125	0.126246	4.03569	0.8890472	0.114319	0.44066	0.978873	2.46615	0.0517968	0.0186072	0.386752	0.0181663	0.153626	0.0913808	0.2661	0.0135706	0.414375	0.148858	3.09402	0.145331	1.22901	0.731046	2.1288	0.108564	5.831608
117	-23066.21	-23041.82	-24.39331	0.443176	0.760198	0.16835	21.67843	0.89821	0.0597083	0.042082	2.69463	0.179125	0.126246	4.144563	0.8890472	0.114319	0.44066	0.978873	2.46615	0.0517968	0.0186072	0.386752	0.0181663	0.153626	0.0913808	0.2661	0.0135706	0.414375	0.148858	3.09402	0.145331	1.22901	0.731046	2.1288	0.108564	5.649378
118	-23048.16	-23026.82	-21.34313	0.443176	0.622969	0.168535	21.67843	0.892456	0.0593258	0.0482185	2.67737	0.177978	0.144655	4.084031	0.8890472	0.114319	0.44066	0.978873	2.46615	0.0517968	0.0186072	0.386752	0.0181663	0.153626	0.0913808	0.2661	0.0135706	0.414375	0.148858	3.09402	0.145331	1.22901	0.731046	2.1288	0.108564	5.364118
119	-23048.3	-23026.7	-21.59563	0.444177	0.626088	0.168535	21.67843	0.893985	0.0594275	0.0465871	2.68196	0.178283	0.139761	4.720403	0.8890472	0.114319	0.44066	0.978873	2.46615	0.0517968	0.0186072	0.386752	0.0181663	0.153626	0.0913808	0.2661	0.0135706	0.414375	0.148858	3.09402	0.145331	1.22901	0.731046	2.1288	0.108564	5.325318
120	-23044.56	-23022.86	-21.70061	0.444177	0.626088	0.167734	21.67843	0.894413	0.0594559	0.0461311	2.68324	0.178368	0.138393	4.604995	0.7692871	0.0890087	0.394468	0.948067	2.56846	0.0510982	0.0183562	0.381536	0.0179213	0.165043	0.0901482	0.26251	0.0133875	0.408785	0.14685	3.05229	0.14337	1.32034	0.721185	2.10008	0.1071	5.347437
121	-23045.53	-23022.51	-23.02543	0.444045	0.626088	0.167734	22.77569	0.895992	0.0595609	0.0444472	2.68798	0.178683	0.133342	4.909105	0.7692871	0.0890087	0.394468	0.948067	2.56846	0.0542508	0.0194887	0.343378	0.019027	0.175225	0.0957101	0.278707	0.0142135	0.434006	0.15591	2.74702	0.152216	1.4018	0.765681	2.22965	0.113708	5.339795
122	-23042.96	-23021.41	-21.55181	0.444045	0.626088	0.167734	22.27854	0.900254	0.05712	0.0426257	2.70076	0.17136	0.127877	3.080573	0.7692871	0.0890087	0.394468	0.948067	2.56846	0.0542508	0.0194887	0.343378	0.019027	0.175225	0.0957101	0.278707	0.0142135	0.434006	0.15591	2.74702	0.152216	1.4018	0.765681	2.22965	0.113708	5.425002
123	-23046.1	-23026.04	-20.05399	0.444045	0.602457	0.167734	22.27854	0.900254	0.05712	0.0426257	2.70076	0.17136	0.127877	3.853236	0.7766793	0.0905875	0.397573	0.950278	2.56156	0.0542508	0.0194887	0.343378	0.019027	0.175225	0.0957101	0.278707	0.0142135	0.434006	0.15591	2.74702	0.152216	1.4018	0.765681	2.22965	0.113708	5.200316
124	-23047.53	-23028.1	-19.43702	0.444045	0.576647	0.167734	22.27854	0.900254	0.05712	0.0426257	2.70076	0.17136	0.127877	4.314801	0.9512899	0.127135	0.461605	0.991435	2.41982	0.0542508	0.0194887	0.343378	0.019027	0.175225	0.0957101	0.278707	0.0142135	0.434006	0.15591	2.74702	0.152216	1.4018	0.765681	2.22965	0.113708	5.095044
125	-23039.13	-23021.47	-17.66306	0.450324	0.576647	0.167734	22.27854	0.900254	0.05712	0.0426257	2.70076	0.17136	0.127877	3.177896	0.9512899	0.127135	0.461605	0.991435	2.41982	0.0543515	0.0176679	0.344016	0.0190623	0.175551	0.0958878	0.279224	0.0142399	0.434812	0.141343	2.75213	0.152499	1.4044	0.767102	2.23379	0.113919	5.03071
126	-23039.14	-23019.29	-19.85036	0.450607	0.61794	0.167608	22.27854	0.904046	0.0549485	0.0410052	2.71214	0.164845	0.123016	4.880015	1.063231	0.149395	0.494966	1.00973	2.3459	0.0543515	0.0176679	0.344016	0.0190623	0.175551	0.0958878	0.279224	0.0142399	0.434812	0.141343	2.75213	0.152499	1.4044	0.767102	2.23379	0.113919	5.075084
127	-23029.15	-23011.33	-17.82102	0.453621	0.61794	0.168046	22.27854	0.904046	0.0549485	0.0410052	2.71214	0.164845	0.123016	3.665923	1.063231	0.149395	0.494966	1.00973	2.3459	0.0543515	0.0176679	0.344016	0.0190623	0.175551	0.0958878	0.279224	0.0142399	0.434812	0.141343	2.75213	0.152499	1.4044	0.767102	2.23379	0.113919	4.993214
