Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	cont_mole_scaler	mole_proportional_rates[1]	mole_proportional_rates[2]	mole_proportional_rates[3]	mole_relative_rates[1]	mole_relative_rates[2]	mole_relative_rates[3]	morph_mole_scaler	morph_site_rate_alpha	morph_site_rates[1]	morph_site_rates[2]	morph_site_rates[3]	morph_site_rates[4]	prop_rates[1]	prop_rates[2]	prop_rates[3]	prop_rates[4]	prop_rates[5]	prop_rates[6]	prop_rates[7]	prop_rates[8]	rel_rates[1]	rel_rates[2]	rel_rates[3]	rel_rates[4]	rel_rates[5]	rel_rates[6]	rel_rates[7]	rel_rates[8]	Tl
883	-22962.51	-22943.89	-18.6279	0.414846	0.651976	0.0394089	22.51138	0.900098	0.0598553	0.0400464	2.70029	0.179566	0.120139	2.830466	0.4820497	0.0301109	0.240036	0.806755	2.9231	0.0575494	0.0230077	0.373741	0.016916	0.161997	0.0873548	0.267421	0.0120128	0.460395	0.184062	2.98993	0.135328	1.29598	0.698838	2.13937	0.0961023	5.1475
884	-22957.65	-22939.92	-17.73331	0.414846	0.651413	0.0271281	22.51138	0.900098	0.0598553	0.0400464	2.70029	0.179566	0.120139	2.932995	0.4493139	0.0244237	0.217545	0.779572	2.97846	0.0575494	0.0230077	0.373741	0.016916	0.161997	0.0873548	0.267421	0.0120128	0.460395	0.184062	2.98993	0.135328	1.29598	0.698838	2.13937	0.0961023	5.049073
885	-22949.37	-22931.21	-18.1538	0.414846	0.651413	0.0271281	22.51138	0.900098	0.0598553	0.0400464	2.70029	0.179566	0.120139	3.204746	0.3330136	0.00835146	0.130303	0.647299	3.21405	0.0575494	0.0230077	0.373741	0.016916	0.161997	0.0873548	0.267421	0.0120128	0.460395	0.184062	2.98993	0.135328	1.29598	0.698838	2.13937	0.0961023	5.063947
886	-22954.03	-22937.68	-16.3438	0.414846	0.670726	0.0390704	21.02922	0.900098	0.0598553	0.0400464	2.70029	0.179566	0.120139	3.340671	0.3330136	0.00835146	0.130303	0.647299	3.21405	0.0575494	0.0230077	0.373741	0.016916	0.161997	0.0873548	0.267421	0.0120128	0.460395	0.184062	2.98993	0.135328	1.29598	0.698838	2.13937	0.0961023	5.014446
887	-22957.84	-22941.59	-16.24933	0.396872	0.656227	0.0404338	21.78647	0.900098	0.0598553	0.0400464	2.70029	0.179566	0.120139	3.340671	0.5436716	0.0417402	0.279473	0.849617	2.82917	0.0575494	0.0230077	0.373741	0.016916	0.161997	0.0873548	0.267421	0.0120128	0.460395	0.184062	2.98993	0.135328	1.29598	0.698838	2.13937	0.0961023	4.932384
888	-22952.73	-22936.49	-16.23649	0.395611	0.66135	0.0488677	21.82345	0.900098	0.0598553	0.0400464	2.70029	0.179566	0.120139	3.461988	0.5436716	0.0417402	0.279473	0.849617	2.82917	0.0570543	0.0228098	0.370526	0.0167705	0.169206	0.0866034	0.265121	0.0119095	0.456435	0.182478	2.96421	0.134164	1.35365	0.692827	2.12097	0.0952756	4.914041
889	-22957.19	-22939.49	-17.69892	0.397306	0.66135	0.0486305	21.82345	0.900098	0.0598553	0.0400464	2.70029	0.179566	0.120139	3.394162	0.5436716	0.0417402	0.279473	0.849617	2.82917	0.0570543	0.0228098	0.370526	0.0167705	0.169206	0.0866034	0.265121	0.0119095	0.456435	0.182478	2.96421	0.134164	1.35365	0.692827	2.12097	0.0952756	5.066922
890	-22952.19	-22935.09	-17.09749	0.403241	0.66135	0.0486305	21.82345	0.900434	0.0598777	0.0396882	2.7013	0.179633	0.119065	3.412274	0.5436716	0.0417402	0.279473	0.849617	2.82917	0.0605673	0.0242142	0.331768	0.0178031	0.179624	0.0919357	0.281445	0.0126427	0.484538	0.193714	2.65415	0.142425	1.43699	0.735485	2.25156	0.101142	5.004374
891	-22947.1	-22929.1	-17.99968	0.403905	0.692792	0.0239436	21.82345	0.900434	0.0598777	0.0396882	2.7013	0.179633	0.119065	3.434605	0.5436716	0.0417402	0.279473	0.849617	2.82917	0.0581639	0.0232534	0.358285	0.0170966	0.172496	0.0882875	0.270276	0.0121411	0.465311	0.186027	2.86628	0.136773	1.37997	0.7063	2.16221	0.0971284	5.091617
892	-22941.94	-22923.15	-18.79201	0.403905	0.692792	0.0239436	21.82345	0.900434	0.0598777	0.0396882	2.7013	0.179633	0.119065	3.837851	0.5436716	0.0417402	0.279473	0.849617	2.82917	0.0581639	0.0232534	0.358285	0.0170966	0.172496	0.0882875	0.270276	0.0121411	0.465311	0.186027	2.86628	0.136773	1.37997	0.7063	2.16221	0.0971284	5.130526
893	-22947.87	-22928.9	-18.96819	0.403905	0.692792	0.0239526	21.82345	0.900434	0.0598777	0.0396882	2.7013	0.179633	0.119065	4.298081	0.7071709	0.0757206	0.366894	0.927497	2.62989	0.0581639	0.0232534	0.358285	0.0170966	0.172496	0.0882875	0.270276	0.0121411	0.465311	0.186027	2.86628	0.136773	1.37997	0.7063	2.16221	0.0971284	5.10212
894	-22947.41	-22926	-21.41728	0.403905	0.635753	0.0229455	21.82345	0.907429	0.0525742	0.0399965	2.72229	0.157723	0.11999	5.280385	0.7071709	0.0757206	0.366894	0.927497	2.62989	0.0581639	0.0232534	0.358285	0.0170966	0.172496	0.0882875	0.270276	0.0121411	0.465311	0.186027	2.86628	0.136773	1.37997	0.7063	2.16221	0.0971284	5.254603
895	-22956.52	-22934.96	-21.55941	0.403905	0.63641	0.0258622	21.82345	0.907429	0.0525742	0.0399965	2.72229	0.157723	0.11999	5.213944	0.7071709	0.0757206	0.366894	0.927497	2.62989	0.0581639	0.0232534	0.358285	0.0170966	0.172496	0.0882875	0.270276	0.0121411	0.465311	0.186027	2.86628	0.136773	1.37997	0.7063	2.16221	0.0971284	5.275103
896	-22953.18	-22932.49	-20.69489	0.402552	0.648524	0.0255755	21.82345	0.904221	0.0559239	0.0398551	2.71266	0.167772	0.119565	4.495184	0.8007615	0.0957208	0.40744	0.957166	2.53967	0.0581639	0.0232534	0.358285	0.0170966	0.172496	0.0882875	0.270276	0.0121411	0.465311	0.186027	2.86628	0.136773	1.37997	0.7063	2.16221	0.0971284	5.25948
897	-22959.46	-22938.15	-21.30908	0.385701	0.636888	0.0255755	21.82345	0.904221	0.0559239	0.0398551	2.71266	0.167772	0.119565	4.379191	0.8007615	0.0957208	0.40744	0.957166	2.53967	0.0581639	0.0232534	0.358285	0.0170966	0.172496	0.0882875	0.270276	0.0121411	0.465311	0.186027	2.86628	0.136773	1.37997	0.7063	2.16221	0.0971284	5.335346
898	-22959.14	-22937.58	-21.55573	0.385701	0.701396	0.0255755	21.82345	0.904221	0.0559239	0.0398551	2.71266	0.167772	0.119565	5.960286	0.9200732	0.120743	0.451335	0.985382	2.44254	0.0581639	0.0232534	0.358285	0.0170966	0.172496	0.0882875	0.270276	0.0121411	0.465311	0.186027	2.86628	0.136773	1.37997	0.7063	2.16221	0.0971284	5.195452
899	-22957.39	-22937.45	-19.94447	0.385701	0.701396	0.0247964	21.82345	0.904221	0.0559239	0.0398551	2.71266	0.167772	0.119565	5.189483	0.9200732	0.120743	0.451335	0.985382	2.44254	0.0581639	0.0232534	0.358285	0.0170966	0.172496	0.0882875	0.270276	0.0121411	0.465311	0.186027	2.86628	0.136773	1.37997	0.7063	2.16221	0.0971284	5.111484
900	-22958.96	-22941.02	-17.93502	0.383873	0.701396	0.0101002	21.82345	0.904221	0.0559239	0.0398551	2.71266	0.167772	0.119565	3.501709	0.9200732	0.120743	0.451335	0.985382	2.44254	0.0580977	0.0243643	0.357877	0.0170772	0.1723	0.0881871	0.269969	0.0121272	0.464782	0.194914	2.86302	0.136618	1.3784	0.705497	2.15975	0.097018	5.080968
901	-22961.46	-22942.96	-18.50485	0.383873	0.718255	0.0101002	21.67161	0.904221	0.0559239	0.0398551	2.71266	0.167772	0.119565	3.501709	0.9200732	0.120743	0.451335	0.985382	2.44254	0.0580977	0.0243643	0.357877	0.0170772	0.1723	0.0881871	0.269969	0.0121272	0.464782	0.194914	2.86302	0.136618	1.3784	0.705497	2.15975	0.097018	5.151449
902	-22955.65	-22934.24	-21.41171	0.430478	0.717254	0.0101002	21.67161	0.905985	0.056033	0.0379824	2.71795	0.168099	0.113947	4.797343	0.9200732	0.120743	0.451335	0.985382	2.44254	0.0580977	0.0243643	0.357877	0.0170772	0.1723	0.0881871	0.269969	0.0121272	0.464782	0.194914	2.86302	0.136618	1.3784	0.705497	2.15975	0.097018	5.308011
903	-22954.32	-22932.95	-21.36897	0.430478	0.717254	0.0101002	21.67161	0.905985	0.056033	0.0379824	2.71795	0.168099	0.113947	4.983292	0.9200732	0.120743	0.451335	0.985382	2.44254	0.0581528	0.0243874	0.358217	0.0170934	0.172464	0.0882707	0.269277	0.0121387	0.465222	0.195099	2.86573	0.136747	1.37971	0.706166	2.15421	0.09711	5.285142
904	-22961.96	-22939.74	-22.22079	0.430478	0.719447	0.0101002	21.67161	0.905985	0.056033	0.0379824	2.71795	0.168099	0.113947	3.671759	0.9827576	0.133501	0.471507	0.997083	2.39791	0.0581528	0.0243874	0.358217	0.0170934	0.172464	0.0882707	0.269277	0.0121387	0.465222	0.195099	2.86573	0.136747	1.37971	0.706166	2.15421	0.09711	5.501259
905	-22965.05	-22941.31	-23.73382	0.418856	0.728915	0.0101002	21.67161	0.905985	0.056033	0.0379824	2.71795	0.168099	0.113947	5.218088	0.9827576	0.133501	0.471507	0.997083	2.39791	0.0538664	0.0244984	0.359847	0.0171712	0.173248	0.0886725	0.270502	0.012194	0.430931	0.195987	2.87878	0.137369	1.38599	0.70938	2.16402	0.0975519	5.498144
906	-22967.56	-22944.96	-22.60372	0.414474	0.728915	0.0101174	21.67161	0.905985	0.056033	0.0379824	2.71795	0.168099	0.113947	3.579589	0.8634427	0.10897	0.431476	0.973095	2.48646	0.0538664	0.0244984	0.359847	0.0171712	0.173248	0.0886725	0.270502	0.012194	0.430931	0.195987	2.87878	0.137369	1.38599	0.70938	2.16402	0.0975519	5.54942
907	-22962.38	-22938.6	-23.78253	0.412819	0.73927	0.0101539	21.67161	0.903268	0.055865	0.0408671	2.7098	0.167595	0.122601	5.122035	0.8634427	0.10897	0.431476	0.973095	2.48646	0.0538664	0.0244984	0.359847	0.0171712	0.173248	0.0886725	0.270502	0.012194	0.430931	0.195987	2.87878	0.137369	1.38599	0.70938	2.16402	0.0975519	5.512183
908	-22959.89	-22936.06	-23.82949	0.412819	0.738214	0.0101539	21.67161	0.900945	0.0557213	0.0433334	2.70284	0.167164	0.13	4.20954	0.8526091	0.106694	0.427483	0.97053	2.49529	0.0538664	0.0244984	0.359847	0.0171712	0.173248	0.0886725	0.270502	0.012194	0.430931	0.195987	2.87878	0.137369	1.38599	0.70938	2.16402	0.0975519	5.608234
909	-22966.96	-22943.92	-23.03718	0.412422	0.627161	0.0111337	21.67161	0.900945	0.0557213	0.0433334	2.70284	0.167164	0.13	3.913564	0.8647472	0.109243	0.431952	0.973398	2.48541	0.0538664	0.0244984	0.359847	0.0171712	0.173248	0.0886725	0.270502	0.012194	0.430931	0.195987	2.87878	0.137369	1.38599	0.70938	2.16402	0.0975519	5.569648
910	-22951.62	-22930.28	-21.33994	0.410857	0.627161	0.0111075	21.48614	0.900945	0.0557213	0.0433334	2.70284	0.167164	0.13	3.913564	0.8647472	0.109243	0.431952	0.973398	2.48541	0.0538664	0.0244984	0.359847	0.0171712	0.173248	0.0886725	0.270502	0.012194	0.430931	0.195987	2.87878	0.137369	1.38599	0.70938	2.16402	0.0975519	5.418629
911	-22968.89	-22948.5	-20.39044	0.409463	0.627161	0.0111075	20.78928	0.900945	0.0557213	0.0433334	2.70284	0.167164	0.13	3.490637	0.820788	0.0999739	0.415371	0.962553	2.5221	0.0532907	0.0242365	0.356001	0.0169877	0.182085	0.0877247	0.267611	0.0120637	0.426326	0.193892	2.84801	0.135901	1.45668	0.701798	2.14089	0.0965093	5.435797
912	-22956.81	-22936.63	-20.18476	0.409463	0.627161	0.0111075	20.78928	0.900945	0.0557213	0.0433334	2.70284	0.167164	0.13	3.8846	1.053242	0.147453	0.49219	1.00829	2.35207	0.0532907	0.0242365	0.356001	0.0169877	0.182085	0.0877247	0.267611	0.0120637	0.426326	0.193892	2.84801	0.135901	1.45668	0.701798	2.14089	0.0965093	5.375834
913	-22948.92	-22928.75	-20.17259	0.404567	0.649369	0.011134	20.78928	0.900945	0.0557213	0.0433334	2.70284	0.167164	0.13	4.052275	1.136066	0.163276	0.514149	1.01934	2.30324	0.0532907	0.0242365	0.356001	0.0169877	0.182085	0.0877247	0.267611	0.0120637	0.426326	0.193892	2.84801	0.135901	1.45668	0.701798	2.14089	0.0965093	5.356115
914	-22964.53	-22945.6	-18.92868	0.4075	0.649369	0.011134	20.78928	0.900945	0.0557213	0.0433334	2.70284	0.167164	0.13	4.052275	0.9661626	0.130154	0.466339	0.994159	2.40935	0.0532907	0.0242365	0.356001	0.0169877	0.182085	0.0877247	0.267611	0.0120637	0.426326	0.193892	2.84801	0.135901	1.45668	0.701798	2.14089	0.0965093	5.231431
915	-22950.78	-22932.15	-18.63081	0.4075	0.649369	0.0133766	20.78928	0.900945	0.0557213	0.0433334	2.70284	0.167164	0.13	4.237678	0.9661626	0.130154	0.466339	0.994159	2.40935	0.0528734	0.0240467	0.353213	0.0168546	0.18849	0.0870378	0.265515	0.0119692	0.422987	0.192374	2.8257	0.134837	1.50792	0.696302	2.12412	0.0957535	5.182879
916	-22972.51	-22951.58	-20.9298	0.4075	0.895208	0.0129327	20.78928	0.900945	0.0557213	0.0433334	2.70284	0.167164	0.13	4.958598	0.9661626	0.130154	0.466339	0.994159	2.40935	0.0536322	0.0243919	0.358283	0.0170965	0.191195	0.088287	0.254974	0.012141	0.429058	0.195135	2.86626	0.136772	1.52956	0.706296	2.03979	0.0971278	5.316146
917	-22985.34	-22966.04	-19.30013	0.4075	0.895208	0.0129327	20.78928	0.899801	0.056921	0.0432784	2.6994	0.170763	0.129835	2.92364	1.414482	0.211804	0.573674	1.04498	2.16954	0.0537647	0.0219815	0.359168	0.0171388	0.191668	0.0885051	0.255604	0.012171	0.430118	0.175852	2.87334	0.13711	1.53334	0.708041	2.04483	0.0973678	5.356675
918	-22962.77	-22943.94	-18.82666	0.4089	0.892695	0.0129327	20.78928	0.899801	0.056921	0.0432784	2.6994	0.170763	0.129835	3.542362	1.41054	0.211166	0.572955	1.04471	2.17117	0.0543706	0.0222292	0.363215	0.0173319	0.182558	0.0895024	0.258484	0.0123081	0.434965	0.177834	2.90572	0.138655	1.46047	0.71602	2.06787	0.098465	5.247568
919	-22976.62	-22956.58	-20.04155	0.398314	0.892695	0.013217	20.78928	0.898498	0.0582863	0.0432157	2.69549	0.174859	0.129647	3.091175	1.097419	0.155971	0.504195	1.01444	2.3254	0.0543706	0.0222292	0.363215	0.0173319	0.182558	0.0895024	0.258484	0.0123081	0.434965	0.177834	2.90572	0.138655	1.46047	0.71602	2.06787	0.098465	5.415205
920	-22974.93	-22955.59	-19.33919	0.399276	0.892695	0.013217	20.78928	0.903925	0.0555002	0.0405753	2.71177	0.166501	0.121726	4.618852	1.097419	0.155971	0.504195	1.01444	2.3254	0.0543706	0.0222292	0.363215	0.0173319	0.182558	0.0895024	0.258484	0.0123081	0.434965	0.177834	2.90572	0.138655	1.46047	0.71602	2.06787	0.098465	5.192106
921	-22968.53	-22951.45	-17.08162	0.397815	0.882642	0.0132234	20.78928	0.903925	0.0555002	0.0405753	2.71177	0.166501	0.121726	3.589873	1.097419	0.155971	0.504195	1.01444	2.3254	0.056086	0.0221889	0.362556	0.0173005	0.182227	0.0893401	0.258015	0.0122858	0.448688	0.177511	2.90045	0.138404	1.45782	0.714721	2.06412	0.0982864	5.070397
922	-22964.62	-22946.11	-18.51031	0.397815	0.882642	0.0134508	20.78928	0.900284	0.0576032	0.0421127	2.70085	0.17281	0.126338	3.59837	1.399005	0.209291	0.570834	1.0439	2.17598	0.056086	0.0221889	0.362556	0.0173005	0.182227	0.0893401	0.258015	0.0122858	0.448688	0.177511	2.90045	0.138404	1.45782	0.714721	2.06412	0.0982864	5.212394
923	-22977.04	-22956.42	-20.61686	0.407461	0.884086	0.0137047	21.38272	0.904982	0.0548891	0.0401285	2.71495	0.164667	0.120386	3.616845	1.399005	0.209291	0.570834	1.0439	2.17598	0.0567071	0.0224346	0.355498	0.017492	0.184245	0.0903293	0.260872	0.0124218	0.453657	0.179477	2.84398	0.139936	1.47396	0.722635	2.08698	0.0993747	5.360722
924	-22992.11	-22971.01	-21.10553	0.381072	0.884086	0.0139809	21.38272	0.904982	0.0548891	0.0401285	2.71495	0.164667	0.120386	3.942959	1.399005	0.209291	0.570834	1.0439	2.17598	0.0567071	0.0224346	0.355498	0.017492	0.184245	0.0903293	0.260872	0.0124218	0.453657	0.179477	2.84398	0.139936	1.47396	0.722635	2.08698	0.0993747	5.37959
925	-22985.64	-22964.19	-21.44567	0.381072	0.906071	0.0139809	21.38272	0.904982	0.0548891	0.0401285	2.71495	0.164667	0.120386	4.204566	1.399005	0.209291	0.570834	1.0439	2.17598	0.0567071	0.0224346	0.355498	0.017492	0.184245	0.0903293	0.260872	0.0124218	0.453657	0.179477	2.84398	0.139936	1.47396	0.722635	2.08698	0.0993747	5.385244
926	-22981.93	-22959.48	-22.4514	0.381072	0.906071	0.0139809	21.38272	0.902844	0.0571219	0.0400337	2.70853	0.171366	0.120101	4.004671	0.8839541	0.113259	0.438861	0.977754	2.47013	0.0569036	0.0190468	0.35673	0.0175527	0.184884	0.0906424	0.261776	0.0124649	0.455229	0.152375	2.85384	0.140421	1.47907	0.725139	2.09421	0.0997191	5.505806
927	-22986.5	-22960.53	-25.96964	0.391145	0.906644	0.0139809	21.57446	0.902844	0.0571219	0.0400337	2.70853	0.171366	0.120101	4.997264	0.8419668	0.104452	0.423497	0.967938	2.50411	0.0569036	0.0190468	0.35673	0.0175527	0.184884	0.0906424	0.261776	0.0124649	0.455229	0.152375	2.85384	0.140421	1.47907	0.725139	2.09421	0.0997191	5.738133
928	-22985.25	-22960.12	-25.13758	0.394343	0.906644	0.0139809	21.57446	0.906244	0.057337	0.0364192	2.71873	0.172011	0.109258	3.919831	0.6450524	0.0625135	0.336408	0.902671	2.69841	0.0569036	0.0190468	0.35673	0.0175527	0.184884	0.0906424	0.261776	0.0124649	0.455229	0.152375	2.85384	0.140421	1.47907	0.725139	2.09421	0.0997191	5.762351
929	-22976.13	-22951.76	-24.37325	0.394646	0.924498	0.0139809	21.57446	0.902807	0.0571195	0.040074	2.70842	0.171359	0.120222	4.804956	0.6252712	0.0583585	0.326031	0.893683	2.72193	0.0569036	0.0190468	0.35673	0.0175527	0.184884	0.0906424	0.261776	0.0124649	0.455229	0.152375	2.85384	0.140421	1.47907	0.725139	2.09421	0.0997191	5.595589
930	-22985.51	-22962.64	-22.86282	0.394646	0.924498	0.0140035	21.57446	0.902807	0.0571195	0.040074	2.70842	0.171359	0.120222	4.258565	0.9948426	0.135924	0.475196	0.99914	2.38974	0.0569036	0.0190468	0.35673	0.0175527	0.184884	0.0906424	0.261776	0.0124649	0.455229	0.152375	2.85384	0.140421	1.47907	0.725139	2.09421	0.0997191	5.499183
931	-22984.11	-22960.44	-23.66495	0.394646	0.892375	0.0185922	20.71674	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	6.061368	0.6359404	0.0605953	0.33167	0.898603	2.70913	0.0569036	0.0190468	0.35673	0.0175527	0.184884	0.0906424	0.261776	0.0124649	0.455229	0.152375	2.85384	0.140421	1.47907	0.725139	2.09421	0.0997191	5.487642
932	-22989.29	-22969.23	-20.05835	0.394646	0.895944	0.0141939	20.71674	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	2.973394	0.6359404	0.0605953	0.33167	0.898603	2.70913	0.0568435	0.0190267	0.356353	0.0175341	0.184688	0.0916034	0.2615	0.0124517	0.454748	0.152213	2.85082	0.140273	1.47751	0.732827	2.092	0.0996137	5.435862
933	-22979.11	-22958.11	-21.00592	0.394646	0.895944	0.014152	20.71674	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	4.153976	0.54142	0.0412982	0.278098	0.848215	2.83239	0.0562615	0.0190384	0.356573	0.0175449	0.184802	0.0916599	0.261661	0.0124594	0.450092	0.152307	2.85258	0.140359	1.47842	0.73328	2.09329	0.0996752	5.412565
934	-22979.17	-22956.02	-23.14826	0.383035	0.895944	0.0141745	20.71674	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	6.443425	0.7560756	0.0861843	0.38883	0.943999	2.58099	0.0585541	0.0198142	0.371103	0.0182598	0.151584	0.0953949	0.272323	0.0129671	0.468433	0.158514	2.96882	0.146079	1.21267	0.76316	2.17858	0.103737	5.399013
935	-22973.36	-22950.52	-22.84258	0.383035	0.895944	0.0141745	21.26141	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	5.603235	0.7560756	0.0861843	0.38883	0.943999	2.58099	0.0585541	0.0198142	0.371103	0.0182598	0.151584	0.0953949	0.272323	0.0129671	0.468433	0.158514	2.96882	0.146079	1.21267	0.76316	2.17858	0.103737	5.397997
936	-22977.03	-22954.97	-22.06186	0.383035	0.906318	0.0186528	21.26141	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	4.47405	0.7560756	0.0861843	0.38883	0.943999	2.58099	0.0585541	0.0198142	0.371103	0.0182598	0.151584	0.0953949	0.272323	0.0129671	0.468433	0.158514	2.96882	0.146079	1.21267	0.76316	2.17858	0.103737	5.431358
937	-22968.69	-22946.39	-22.29473	0.383035	0.90425	0.0194776	21.26141	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	4.61684	0.7560756	0.0861843	0.38883	0.943999	2.58099	0.0588946	0.0199294	0.373261	0.018366	0.152466	0.0901345	0.273907	0.0130425	0.471157	0.159435	2.98608	0.146928	1.21972	0.721076	2.19125	0.10434	5.44049
938	-22953.83	-22932.87	-20.96252	0.398013	0.90425	0.0191241	21.26141	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	3.865636	0.72935	0.0804652	0.377055	0.935277	2.6072	0.0588946	0.0199294	0.373261	0.018366	0.152466	0.0901345	0.273907	0.0130425	0.471157	0.159435	2.98608	0.146928	1.21972	0.721076	2.19125	0.10434	5.380928
939	-22946.07	-22925.63	-20.43596	0.399119	0.90425	0.0194297	21.26141	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	5.39073	0.72935	0.0804652	0.377055	0.935277	2.6072	0.0588946	0.0199294	0.373261	0.018366	0.152466	0.0901345	0.273907	0.0130425	0.471157	0.159435	2.98608	0.146928	1.21972	0.721076	2.19125	0.10434	5.175621
940	-22949.84	-22929.74	-20.09707	0.421122	0.907904	0.0194297	21.26141	0.908151	0.0574576	0.0343919	2.72445	0.172373	0.103176	4.641262	0.72935	0.0804652	0.377055	0.935277	2.6072	0.0588946	0.0199294	0.373261	0.018366	0.152466	0.0901345	0.273907	0.0130425	0.471157	0.159435	2.98608	0.146928	1.21972	0.721076	2.19125	0.10434	5.214114
941	-22970.48	-22950.09	-20.39539	0.421122	0.907904	0.0194297	21.26141	0.908306	0.0573605	0.0343338	2.72492	0.172081	0.103001	5.627759	0.72935	0.0804652	0.377055	0.935277	2.6072	0.0590184	0.0199714	0.374046	0.0184047	0.150683	0.0903241	0.274483	0.0130699	0.472148	0.159771	2.99237	0.147237	1.20546	0.722593	2.19586	0.104559	5.145296
942	-22962.09	-22941.99	-20.10213	0.440328	0.907904	0.0194297	21.26141	0.910796	0.0575178	0.0316859	2.73239	0.172553	0.0950578	5.496229	0.6999874	0.0741856	0.363524	0.924864	2.63743	0.0590184	0.0199714	0.374046	0.0184047	0.150683	0.0903241	0.274483	0.0130699	0.472148	0.159771	2.99237	0.147237	1.20546	0.722593	2.19586	0.104559	5.127202
943	-22963.79	-22945.84	-17.95106	0.439512	0.911992	0.0197176	21.26141	0.899822	0.0568248	0.0433528	2.69947	0.170474	0.130058	3.352519	0.6999874	0.0741856	0.363524	0.924864	2.63743	0.0590184	0.0199714	0.374046	0.0184047	0.150683	0.0903241	0.274483	0.0130699	0.472148	0.159771	2.99237	0.147237	1.20546	0.722593	2.19586	0.104559	5.126109
944	-22967.31	-22947.39	-19.9222	0.444182	0.911992	0.0197031	20.96777	0.899822	0.0568248	0.0433528	2.69947	0.170474	0.130058	5.492209	0.9396108	0.124753	0.457816	0.989226	2.42821	0.0590184	0.0199714	0.374046	0.0184047	0.150683	0.0903241	0.274483	0.0130699	0.472148	0.159771	2.99237	0.147237	1.20546	0.722593	2.19586	0.104559	5.138153
945	-22953.18	-22936.28	-16.8957	0.444182	0.911992	0.0197102	20.96777	0.904351	0.0571107	0.0385384	2.71305	0.171332	0.115615	4.073875	0.9148564	0.119668	0.449574	0.984323	2.44643	0.0590184	0.0199714	0.374046	0.0184047	0.150683	0.0903241	0.274483	0.0130699	0.472148	0.159771	2.99237	0.147237	1.20546	0.722593	2.19586	0.104559	4.977335
946	-22953.15	-22935.88	-17.26402	0.444182	0.910953	0.0199367	20.96777	0.904351	0.0571107	0.0385384	2.71305	0.171332	0.115615	3.890996	0.9148564	0.119668	0.449574	0.984323	2.44643	0.0590184	0.0199714	0.374046	0.0184047	0.150683	0.0903241	0.274483	0.0130699	0.472148	0.159771	2.99237	0.147237	1.20546	0.722593	2.19586	0.104559	5.032537
947	-22961.28	-22943.8	-17.47748	0.444182	0.910953	0.0199367	20.96777	0.904351	0.0571107	0.0385384	2.71305	0.171332	0.115615	4.807236	0.5834733	0.0497183	0.30296	0.872647	2.77467	0.0603213	0.0204122	0.382303	0.0188109	0.154009	0.092318	0.258467	0.0133585	0.48257	0.163298	3.05842	0.150488	1.23207	0.738544	2.06774	0.106868	4.962259
948	-22960.81	-22944.21	-16.59894	0.444182	0.910953	0.0199367	20.96777	0.904351	0.0571107	0.0385384	2.71305	0.171332	0.115615	3.267943	0.5834733	0.0497183	0.30296	0.872647	2.77467	0.0603213	0.0204122	0.382303	0.0188109	0.154009	0.092318	0.258467	0.0133585	0.48257	0.163298	3.05842	0.150488	1.23207	0.738544	2.06774	0.106868	5.028334
